"export-world data (NetLogo 5.1.0)"
"pacTeamX.nlogo"
"11/19/2015 16:30:56:119 +0000"

"RANDOM STATE"
"0 0 -1727483681 51 0.0 false 143726950 1038982778 -2058831157 1560342191 -1594137722 -971236088 -2104745135 -1912683365 211774718 607242668 -1101320138 -681154934 1788873444 -250724255 -1395635484 -1072706774 1299090808 2011932110 1342869990 711698004 -1309800439 -934861669 321439464 1861225888 -39176287 57668651 1191023391 382181040 51531351 -1273246415 -585569663 2020724446 1392719572 2120034715 -380970832 900437248 -1452835671 -1599237363 1332224085 -1855425300 -1110383184 -1436872228 15508984 1075409683 -209671410 -736792927 657600514 -499665969 -1617738691 1733717536 2117222921 -1997989001 232099037 401023151 922065041 1246077864 -1034207374 -888136963 -121669364 -1415304672 -1096196542 -24651728 1836006890 246472379 -1654011564 1425791297 711407194 -1117482367 -1516215218 2142357001 -988601350 109620296 -1126131946 1571666101 -939384530 316903262 -1010259865 -827219458 -38927258 1096354304 -1571959546 439270214 -1569381947 276705012 558701513 683776772 1235841427 -1496506489 1857516109 425883247 -1285655197 1364740022 -1848138218 1743891805 -840724041 -2136793659 -571676417 161776085 1438348117 -456773950 1984054220 -1173499978 227562816 -270555943 2127505815 -137035012 -345702525 -665261618 -1460983726 1973400711 -239420774 1847255341 -2079514694 -244298801 294771365 -2147153321 2119657294 22867034 795213769 -1112902428 -1342112473 2038586034 -2025776038 -653914270 -1675970260 642639318 -465204167 -1069565517 -1849350532 1525941582 -1283382512 -453352003 -1718852784 -668845032 -1772344219 -1855530606 758790725 1973798185 -626524503 70122392 1217598393 43912862 1456401347 -2088530666 -887444068 -261534154 -232372851 -1185682604 -473943921 2094602242 693762065 1427369096 -452794786 -1848701502 -1400211746 781541418 1261432601 2063138935 321780157 833558908 2077692813 878863091 389980945 1414124083 -253951855 -1774852305 1293015523 -915703626 1412399269 546772031 -252651517 673592354 854417990 -1886824673 1540721605 -479224795 49650714 681841271 1351426492 437749778 1687917749 -691936265 -2008730824 1428290543 1697497943 -888432526 336857474 -1908598516 440439404 -1304370972 337155248 -1670035616 -1125698757 -141974094 1092586557 -1627251470 1497777630 1163115339 -1054940691 -45825686 1169811898 -1141716451 375350664 -1159078105 1192881151 2003637101 1901985432 -43576211 -1539976801 -842852066 -647199886 1918918278 -937708291 -1447091141 -623088647 -586811222 -285861681 -546529294 1101900156 1845405483 1161402656 -1619173592 574869654 1662258442 -165911449 -1862887860 -960374969 162765837 -1860909044 -1841837845 -2142573048 1306588858 1193133012 406082776 -1925729139 965841882 1699607150 -1307093449 2091848073 131339597 -1033178183 1647583475 -1022569154 76125883 -1632251115 408771730 -223757777 557784372 -1751476699 293205403 -1453853944 1607396957 -141432804 767851123 1225043075 1982848621 -1492550876 -42010293 891287957 2082259661 230343478 932122494 101126891 961604507 -284016034 1435509009 486613098 933046330 -141084031 815809728 494293668 -1168369576 1652037896 3008533 -2098825179 1020561004 -237572497 -342815525 -875663219 251259123 -578404761 -662433373 -956062855 585354630 1530442919 1343239529 2014270377 1058722989 -1814352984 -682380018 -1795773252 1311423594 789999588 -211218052 -1901827838 1558529281 -1899925217 -216563688 305328954 -165567261 -1172956240 -583115081 -2118318219 66470475 -243854380 1866480996 496758552 -1418988012 -2079720659 1607207084 -467465499 139126827 35222653 -558841792 -110543882 1357817982 1845226340 815814676 1377740588 -2071420556 -1075840979 1140534070 -1781188689 -1663953114 -1023297072 -1054953763 -124626581 1153033373 -385132463 698734728 -945612391 -1366384203 -1717625287 2053489486 -228375622 1662663182 1972521613 -586928639 1625471150 -563937970 926176067 -1157434522 941284927 1987497105 -1727497694 -1527633068 -1930309234 1301743215 -672708564 -23830603 -1056082225 -666717024 -811754664 -1805141384 -1099639529 128512187 967011084 668468384 -1984297871 1842922440 584806037 -1030907375 384006452 -521013670 1535342592 825327687 -982891808 -1049210837 1890738425 -826857454 -197018559 2105267964 1369335036 -1627505902 -1260766595 -1817846517 136364010 -1629002951 -549661593 769650500 -2115211032 -1063054488 928263274 402075772 -1624696932 1917168663 939823866 417161096 260510365 -1786516203 1920489198 276782092 2106148291 1866244103 -1340599961 -104632937 -1740095321 -440870967 -1387671164 -1305416274 -1141738959 -1424645348 198678134 446110236 -949681627 1960832208 1854844525 -267269901 -910811861 -1577420127 623369623 -1334589515 -1285855905 -860583296 -2045666881 152240131 85425568 170485064 1266437809 99861998 1080682921 931900337 -947992107 169683724 -314306502 -238621802 -75728283 275227366 342983392 1873265710 -1378960081 1127095807 -1398522993 -455265061 -1163772400 -1648068428 -1278483455 313689038 27889854 43951913 -1144135715 -1113495047 -1217732513 824285636 -1979911064 73449850 -1240408746 -1211704546 1805212855 2136232464 -1362296079 755312789 -860530499 -1613839660 -2143354320 527650323 -1438197828 2122741330 -1589188964 1405356023 -1511327310 -746801050 -1150550117 -646832319 1722478357 -1291111599 1337754295 -1810056632 -521620013 821679410 -1895986866 631585018 -1142077807 -924409962 1531576844 1424998119 364559241 -452130202 -1280340424 -1157528149 -2021657713 1043468760 424180299 466097497 793336789 -1100576000 770724592 344608051 -792489175 578111606 112877826 767899937 1597479640 992708654 2035629529 -229956602 -796969527 12800707 1128077232 33443392 563893504 1630657131 -113420936 2134546805 -821882957 1838089701 -1726240484 1754862360 1502048354 258264650 884888136 1865416673 1098308408 257656120 1881516073 -762747437 546653429 -389468896 814961101 -888635121 2143903275 411338626 1760533810 1519522482 -1734591232 -1127908396 423350219 -1627462709 -8716299 780403055 -1926137002 1871991373 141150372 -959554523 -1248605700 -645262380 -1111811433 -1276520317 -1490697793 1055714008 -102471270 1177025002 -43206049 1696978466 -1966453915 1935283611 -1270114429 115666117 -768499156 120355342 -213079865 1165159300 -1024252093 -1172030789 -1985581112 651906577 614744332 -1932548599 115193229 -1557679870 56177379 1802782569 1429078150 -382509274 -324202864 -641191821 249886939 -1452866148 -1369870167 760682231 -1092831964 49036383 -1491472657 -736470001 -1766333905 1197524862 -470740287 -2003608699 1742765356 -1427023068 -1808422727 -237046796 -71431639 1265276460 601016279 -223788862 1419667647 -1086667647 -967614239 1580827144 1686469974 -1941763733 1407487747 474172203 -1148758002 -1261858762 -863783873 -204402771 -1213680497 -893830247 -1632379053 -8686576 1411567645 -789994755 -1291698448 1795502998 -960507359 -1363016326 -1943275 -614852486 -1867403905 2018739286 -500430413 -1189007287 1132331119 647980234 -572811584 92346679 578108297 -1365133856 357789373 298286835 1383915910 -1677669356"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","clock-fino","labirinto","left-color","left-team","left-team-file","level-limit","pastilhas-direita","pastilhas-esquerda","right-color","right-team","right-team-file","score","show-prolog?","winner"
"-10","10","-10","10","0","nobody","163","""NEITHER""","0","0","5","15","0","""teampac0.pl""","300","45","45","95","1000","""teampac1000.pl""","0","false",""""""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","powerup?","new-heading","scared","home-x","home-y","name"
"119","95","0","6","-6","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"120","15","0","-8","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"121","15","0","-7","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"122","15","0","-6","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"123","15","0","-5","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"130","95","0","4","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"131","95","0","5","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"132","95","0","6","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"133","95","0","7","-7","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"134","15","0","-8","-8","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"137","95","0","7","-8","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"138","15","0","-8","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"139","15","0","-7","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"140","15","0","-6","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"141","15","0","-5","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"142","15","0","-4","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"150","95","0","3","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"151","95","0","4","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"152","95","0","5","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"153","95","0","6","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"154","95","0","7","-9","""pellet""","""""","9.9999","{breed pellets}","false","1","1","""up""","false",,,,,
"159","95","270","8","1","""ghost""","""""","9.9","{breed pacmans}","false","1","1","""up""",,"0","0","8","1","2"
"160","15","90","-9","1","""ghost""","""""","9.9","{breed pacmans}","false","1","1","""up""",,"0","0","-9","1","0"
"161","95","270","8","1","""ghost""","""""","9.9","{breed pacmans}","false","1","1","""up""",,"0","0","8","1","3"
"162","15","90","-9","1","""ghost""","""""","9.9","{breed pacmans}","false","1","1","""up""",,"0","0","-9","1","1"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color","pellet-grid?","territorio"
"-10","10","0","""""","9.9999","false","0"
"-9","10","15","""""","9.9999","false","0"
"-8","10","15","""""","9.9999","false","0"
"-7","10","15","""""","9.9999","false","0"
"-6","10","15","""""","9.9999","false","0"
"-5","10","15","""""","9.9999","false","0"
"-4","10","15","""""","9.9999","false","0"
"-3","10","15","""""","9.9999","false","0"
"-2","10","15","""""","9.9999","false","0"
"-1","10","15","""""","9.9999","false","0"
"0","10","95","""""","9.9999","false","0"
"1","10","95","""""","9.9999","false","0"
"2","10","95","""""","9.9999","false","0"
"3","10","95","""""","9.9999","false","0"
"4","10","95","""""","9.9999","false","0"
"5","10","95","""""","9.9999","false","0"
"6","10","95","""""","9.9999","false","0"
"7","10","95","""""","9.9999","false","0"
"8","10","95","""""","9.9999","false","0"
"9","10","0","""""","9.9999","false","0"
"10","10","0","""""","9.9999","false","0"
"-10","9","0","""""","9.9999","false","0"
"-9","9","15","""""","9.9999","false","0"
"-8","9","0","""""","9.9999","true","0"
"-7","9","0","""""","9.9999","true","0"
"-6","9","0","""""","9.9999","true","0"
"-5","9","0","""""","9.9999","true","0"
"-4","9","0","""""","9.9999","true","0"
"-3","9","0","""""","9.9999","true","0"
"-2","9","0","""""","9.9999","true","0"
"-1","9","0","""""","9.9999","true","0"
"0","9","0","""""","9.9999","false","0"
"1","9","0","""""","9.9999","true","0"
"2","9","0","""""","9.9999","true","0"
"3","9","0","""""","9.9999","true","0"
"4","9","0","""""","9.9999","true","0"
"5","9","0","""""","9.9999","true","0"
"6","9","0","""""","9.9999","true","0"
"7","9","0","""""","9.9999","true","0"
"8","9","95","""""","9.9999","true","0"
"9","9","0","""""","9.9999","false","0"
"10","9","0","""""","9.9999","false","0"
"-10","8","0","""""","9.9999","false","0"
"-9","8","15","""""","9.9999","false","0"
"-8","8","0","""""","9.9999","true","0"
"-7","8","15","""""","9.9999","false","0"
"-6","8","15","""""","9.9999","false","0"
"-5","8","0","""""","9.9999","true","0"
"-4","8","15","""""","9.9999","false","0"
"-3","8","15","""""","9.9999","false","0"
"-2","8","15","""""","9.9999","false","0"
"-1","8","0","""""","9.9999","true","0"
"0","8","0","""""","9.9999","false","0"
"1","8","95","""""","9.9999","true","0"
"2","8","95","""""","9.9999","false","0"
"3","8","95","""""","9.9999","false","0"
"4","8","0","""""","9.9999","false","0"
"5","8","95","""""","9.9999","true","0"
"6","8","95","""""","9.9999","false","0"
"7","8","0","""""","9.9999","false","0"
"8","8","95","""""","9.9999","true","0"
"9","8","0","""""","9.9999","false","0"
"10","8","0","""""","9.9999","false","0"
"-10","7","0","""""","9.9999","false","0"
"-9","7","15","""""","9.9999","false","0"
"-8","7","0","""""","9.9999","true","0"
"-7","7","0","""""","9.9999","true","0"
"-6","7","0","""""","9.9999","true","0"
"-5","7","0","""""","9.9999","true","0"
"-4","7","0","""""","9.9999","true","0"
"-3","7","0","""""","9.9999","true","0"
"-2","7","0","""""","9.9999","true","0"
"-1","7","0","""""","9.9999","true","0"
"0","7","0","""""","9.9999","true","0"
"1","7","0","""""","9.9999","true","0"
"2","7","0","""""","9.9999","true","0"
"3","7","0","""""","9.9999","true","0"
"4","7","0","""""","9.9999","true","0"
"5","7","0","""""","9.9999","true","0"
"6","7","0","""""","9.9999","true","0"
"7","7","0","""""","9.9999","true","0"
"8","7","95","""""","9.9999","true","0"
"9","7","0","""""","9.9999","false","0"
"10","7","0","""""","9.9999","false","0"
"-10","6","0","""""","9.9999","false","0"
"-9","6","15","""""","9.9999","false","0"
"-8","6","0","""""","9.9999","true","0"
"-7","6","15","""""","9.9999","false","0"
"-6","6","15","""""","9.9999","false","0"
"-5","6","0","""""","9.9999","true","0"
"-4","6","15","""""","9.9999","false","0"
"-3","6","0","""""","9.9999","true","0"
"-2","6","0","""""","9.9999","false","0"
"-1","6","0","""""","9.9999","false","0"
"0","6","0","""""","9.9999","false","0"
"1","6","0","""""","9.9999","false","0"
"2","6","0","""""","9.9999","false","0"
"3","6","95","""""","9.9999","true","0"
"4","6","0","""""","9.9999","false","0"
"5","6","95","""""","9.9999","true","0"
"6","6","95","""""","9.9999","false","0"
"7","6","0","""""","9.9999","false","0"
"8","6","95","""""","9.9999","true","0"
"9","6","0","""""","9.9999","false","0"
"10","6","0","""""","9.9999","false","0"
"-10","5","0","""""","9.9999","false","0"
"-9","5","15","""""","9.9999","false","0"
"-8","5","0","""""","9.9999","true","0"
"-7","5","0","""""","9.9999","true","0"
"-6","5","0","""""","9.9999","true","0"
"-5","5","0","""""","9.9999","true","0"
"-4","5","15","""""","9.9999","false","0"
"-3","5","0","""""","9.9999","true","0"
"-2","5","0","""""","9.9999","true","0"
"-1","5","0","""""","9.9999","true","0"
"0","5","0","""""","9.9999","false","0"
"1","5","0","""""","9.9999","true","0"
"2","5","0","""""","9.9999","true","0"
"3","5","95","""""","9.9999","true","0"
"4","5","0","""""","9.9999","false","0"
"5","5","0","""""","9.9999","true","0"
"6","5","0","""""","9.9999","true","0"
"7","5","0","""""","9.9999","true","0"
"8","5","95","""""","9.9999","true","0"
"9","5","0","""""","9.9999","false","0"
"10","5","0","""""","9.9999","false","0"
"-10","4","0","""""","9.9999","false","0"
"-9","4","15","""""","9.9999","false","0"
"-8","4","15","""""","9.9999","false","0"
"-7","4","15","""""","9.9999","false","0"
"-6","4","15","""""","9.9999","false","0"
"-5","4","0","""""","9.9999","true","0"
"-4","4","15","""""","9.9999","false","0"
"-3","4","15","""""","9.9999","false","0"
"-2","4","15","""""","9.9999","false","0"
"-1","4","0","""""","9.9999","false","0"
"0","4","0","""""","9.9999","false","0"
"1","4","95","""""","9.9999","false","0"
"2","4","95","""""","9.9999","false","0"
"3","4","95","""""","9.9999","false","0"
"4","4","0","""""","9.9999","false","0"
"5","4","95","""""","9.9999","true","0"
"6","4","95","""""","9.9999","false","0"
"7","4","95","""""","9.9999","false","0"
"8","4","95","""""","9.9999","false","0"
"9","4","0","""""","9.9999","false","0"
"10","4","0","""""","9.9999","false","0"
"-10","3","0","""""","9.9999","false","0"
"-9","3","0","""""","9.9999","false","0"
"-8","3","0","""""","9.9999","false","0"
"-7","3","0","""""","9.9999","false","0"
"-6","3","15","""""","9.9999","false","0"
"-5","3","0","""""","9.9999","true","0"
"-4","3","15","""""","9.9999","false","0"
"-3","3","0","""""","9.9999","false","0"
"-2","3","0","""""","9.9999","false","0"
"-1","3","0","""""","9.9999","false","0"
"0","3","0","""""","9.9999","false","0"
"1","3","0","""""","9.9999","false","0"
"2","3","0","""""","9.9999","false","0"
"3","3","95","""""","9.9999","false","0"
"4","3","0","""""","9.9999","false","0"
"5","3","95","""""","9.9999","true","0"
"6","3","0","""""","9.9999","false","0"
"7","3","0","""""","9.9999","false","0"
"8","3","0","""""","9.9999","false","0"
"9","3","0","""""","9.9999","false","0"
"10","3","0","""""","9.9999","false","0"
"-10","2","15","""""","9.9999","false","0"
"-9","2","15","""""","9.9999","false","0"
"-8","2","15","""""","9.9999","false","0"
"-7","2","15","""""","9.9999","false","0"
"-6","2","15","""""","9.9999","false","0"
"-5","2","15","""""","9.9999","true","0"
"-4","2","15","""""","9.9999","false","0"
"-3","2","0","""""","9.9999","false","0"
"-2","2","0","""""","9.9999","false","0"
"-1","2","0","""""","9.9999","false","0"
"0","2","0","""""","9.9999","false","0"
"1","2","0","""""","9.9999","false","0"
"2","2","0","""""","9.9999","false","0"
"3","2","95","""""","9.9999","false","0"
"4","2","95","""""","9.9999","false","0"
"5","2","95","""""","9.9999","true","0"
"6","2","95","""""","9.9999","false","0"
"7","2","95","""""","9.9999","false","0"
"8","2","95","""""","9.9999","false","0"
"9","2","95","""""","9.9999","false","0"
"10","2","0","""""","9.9999","false","0"
"-10","1","15","""""","9.9999","false","0"
"-9","1","0","""""","9.9999","false","0"
"-8","1","0","""""","9.9999","false","0"
"-7","1","0","""""","9.9999","false","0"
"-6","1","0","""""","9.9999","false","0"
"-5","1","0","""""","9.9999","true","0"
"-4","1","0","""""","9.9999","false","0"
"-3","1","0","""""","9.9999","false","0"
"-2","1","0","""""","9.9999","false","0"
"-1","1","0","""""","9.9999","false","0"
"0","1","0","""""","9.9999","false","0"
"1","1","0","""""","9.9999","false","0"
"2","1","0","""""","9.9999","false","0"
"3","1","0","""""","9.9999","false","0"
"4","1","0","""""","9.9999","false","0"
"5","1","0","""""","9.9999","true","0"
"6","1","0","""""","9.9999","false","0"
"7","1","0","""""","9.9999","false","0"
"8","1","0","""""","9.9999","false","0"
"9","1","95","""""","9.9999","false","0"
"10","1","0","""""","9.9999","false","0"
"-10","0","15","""""","9.9999","false","0"
"-9","0","15","""""","9.9999","false","0"
"-8","0","15","""""","9.9999","false","0"
"-7","0","15","""""","9.9999","false","0"
"-6","0","15","""""","9.9999","false","0"
"-5","0","15","""""","9.9999","true","0"
"-4","0","15","""""","9.9999","false","0"
"-3","0","0","""""","9.9999","false","0"
"-2","0","0","""""","9.9999","false","0"
"-1","0","0","""""","9.9999","false","0"
"0","0","0","""""","9.9999","false","0"
"1","0","0","""""","9.9999","false","0"
"2","0","0","""""","9.9999","false","0"
"3","0","95","""""","9.9999","false","0"
"4","0","95","""""","9.9999","false","0"
"5","0","95","""""","9.9999","true","0"
"6","0","95","""""","9.9999","false","0"
"7","0","95","""""","9.9999","false","0"
"8","0","95","""""","9.9999","false","0"
"9","0","95","""""","9.9999","false","0"
"10","0","0","""""","9.9999","false","0"
"-10","-1","0","""""","9.9999","false","0"
"-9","-1","0","""""","9.9999","false","0"
"-8","-1","0","""""","9.9999","false","0"
"-7","-1","0","""""","9.9999","false","0"
"-6","-1","15","""""","9.9999","false","0"
"-5","-1","0","""""","9.9999","true","0"
"-4","-1","15","""""","9.9999","false","0"
"-3","-1","0","""""","9.9999","false","0"
"-2","-1","0","""""","9.9999","false","0"
"-1","-1","0","""""","9.9999","false","0"
"0","-1","0","""""","9.9999","false","0"
"1","-1","0","""""","9.9999","false","0"
"2","-1","0","""""","9.9999","false","0"
"3","-1","95","""""","9.9999","false","0"
"4","-1","0","""""","9.9999","false","0"
"5","-1","95","""""","9.9999","true","0"
"6","-1","0","""""","9.9999","false","0"
"7","-1","0","""""","9.9999","false","0"
"8","-1","0","""""","9.9999","false","0"
"9","-1","0","""""","9.9999","false","0"
"10","-1","0","""""","9.9999","false","0"
"-10","-2","0","""""","9.9999","false","0"
"-9","-2","15","""""","9.9999","false","0"
"-8","-2","15","""""","9.9999","false","0"
"-7","-2","15","""""","9.9999","false","0"
"-6","-2","15","""""","9.9999","false","0"
"-5","-2","0","""""","9.9999","true","0"
"-4","-2","15","""""","9.9999","false","0"
"-3","-2","0","""""","9.9999","false","0"
"-2","-2","0","""""","9.9999","false","0"
"-1","-2","0","""""","9.9999","false","0"
"0","-2","0","""""","9.9999","false","0"
"1","-2","0","""""","9.9999","false","0"
"2","-2","0","""""","9.9999","false","0"
"3","-2","95","""""","9.9999","false","0"
"4","-2","0","""""","9.9999","false","0"
"5","-2","95","""""","9.9999","true","0"
"6","-2","95","""""","9.9999","false","0"
"7","-2","95","""""","9.9999","false","0"
"8","-2","95","""""","9.9999","false","0"
"9","-2","0","""""","9.9999","false","0"
"10","-2","0","""""","9.9999","false","0"
"-10","-3","0","""""","9.9999","false","0"
"-9","-3","15","""""","9.9999","false","0"
"-8","-3","0","""""","9.9999","true","0"
"-7","-3","0","""""","9.9999","true","0"
"-6","-3","0","""""","9.9999","true","0"
"-5","-3","0","""""","9.9999","true","0"
"-4","-3","0","""""","9.9999","true","0"
"-3","-3","0","""""","9.9999","true","0"
"-2","-3","0","""""","9.9999","true","0"
"-1","-3","0","""""","9.9999","true","0"
"0","-3","0","""""","9.9999","false","0"
"1","-3","0","""""","9.9999","true","0"
"2","-3","0","""""","9.9999","true","0"
"3","-3","0","""""","9.9999","true","0"
"4","-3","0","""""","9.9999","true","0"
"5","-3","0","""""","9.9999","true","0"
"6","-3","0","""""","9.9999","true","0"
"7","-3","0","""""","9.9999","true","0"
"8","-3","95","""""","9.9999","true","0"
"9","-3","0","""""","9.9999","false","0"
"10","-3","0","""""","9.9999","false","0"
"-10","-4","0","""""","9.9999","false","0"
"-9","-4","15","""""","9.9999","false","0"
"-8","-4","0","""""","9.9999","true","0"
"-7","-4","15","""""","9.9999","false","0"
"-6","-4","15","""""","9.9999","false","0"
"-5","-4","0","""""","9.9999","true","0"
"-4","-4","15","""""","9.9999","false","0"
"-3","-4","15","""""","9.9999","false","0"
"-2","-4","15","""""","9.9999","false","0"
"-1","-4","0","""""","9.9999","true","0"
"0","-4","0","""""","9.9999","false","0"
"1","-4","95","""""","9.9999","true","0"
"2","-4","95","""""","9.9999","false","0"
"3","-4","95","""""","9.9999","false","0"
"4","-4","0","""""","9.9999","false","0"
"5","-4","95","""""","9.9999","true","0"
"6","-4","95","""""","9.9999","false","0"
"7","-4","0","""""","9.9999","false","0"
"8","-4","95","""""","9.9999","true","0"
"9","-4","0","""""","9.9999","false","0"
"10","-4","0","""""","9.9999","false","0"
"-10","-5","0","""""","9.9999","false","0"
"-9","-5","15","""""","9.9999","false","0"
"-8","-5","0","""""","9.9999","true","0"
"-7","-5","0","""""","9.9999","true","0"
"-6","-5","15","""""","9.9999","false","0"
"-5","-5","0","""""","9.9999","true","0"
"-4","-5","0","""""","9.9999","true","0"
"-3","-5","0","""""","9.9999","true","0"
"-2","-5","0","""""","9.9999","true","0"
"-1","-5","0","""""","9.9999","true","0"
"0","-5","0","""""","9.9999","false","0"
"1","-5","0","""""","9.9999","true","0"
"2","-5","0","""""","9.9999","true","0"
"3","-5","0","""""","9.9999","true","0"
"4","-5","0","""""","9.9999","true","0"
"5","-5","95","""""","9.9999","true","0"
"6","-5","0","""""","9.9999","false","0"
"7","-5","0","""""","9.9999","true","0"
"8","-5","95","""""","9.9999","true","0"
"9","-5","0","""""","9.9999","false","0"
"10","-5","0","""""","9.9999","false","0"
"-10","-6","0","""""","9.9999","false","0"
"-9","-6","15","""""","9.9999","false","0"
"-8","-6","15","""""","9.9999","false","0"
"-7","-6","0","""""","9.9999","true","0"
"-6","-6","15","""""","9.9999","false","0"
"-5","-6","0","""""","9.9999","true","0"
"-4","-6","15","""""","9.9999","false","0"
"-3","-6","0","""""","9.9999","true","0"
"-2","-6","15","""""","9.9999","false","0"
"-1","-6","15","""""","9.9999","false","0"
"0","-6","95","""""","9.9999","false","0"
"1","-6","95","""""","9.9999","false","0"
"2","-6","0","""""","9.9999","false","0"
"3","-6","95","""""","9.9999","true","0"
"4","-6","0","""""","9.9999","false","0"
"5","-6","95","""""","9.9999","true","0"
"6","-6","0","""""","9.9999","false","0"
"7","-6","95","""""","9.9999","true","0"
"8","-6","95","""""","9.9999","false","0"
"9","-6","0","""""","9.9999","false","0"
"10","-6","0","""""","9.9999","false","0"
"-10","-7","0","""""","9.9999","false","0"
"-9","-7","15","""""","9.9999","false","0"
"-8","-7","0","""""","9.9999","true","0"
"-7","-7","0","""""","9.9999","true","0"
"-6","-7","0","""""","9.9999","true","0"
"-5","-7","0","""""","9.9999","true","0"
"-4","-7","15","""""","9.9999","false","0"
"-3","-7","0","""""","9.9999","true","0"
"-2","-7","0","""""","9.9999","true","0"
"-1","-7","0","""""","9.9999","true","0"
"0","-7","0","""""","9.9999","false","0"
"1","-7","0","""""","9.9999","true","0"
"2","-7","0","""""","9.9999","true","0"
"3","-7","95","""""","9.9999","true","0"
"4","-7","0","""""","9.9999","false","0"
"5","-7","0","""""","9.9999","true","0"
"6","-7","0","""""","9.9999","true","0"
"7","-7","0","""""","9.9999","true","0"
"8","-7","95","""""","9.9999","true","0"
"9","-7","0","""""","9.9999","false","0"
"10","-7","0","""""","9.9999","false","0"
"-10","-8","0","""""","9.9999","false","0"
"-9","-8","15","""""","9.9999","false","0"
"-8","-8","0","""""","9.9999","true","0"
"-7","-8","15","""""","9.9999","false","0"
"-6","-8","15","""""","9.9999","false","0"
"-5","-8","15","""""","9.9999","false","0"
"-4","-8","15","""""","9.9999","false","0"
"-3","-8","15","""""","9.9999","false","0"
"-2","-8","15","""""","9.9999","false","0"
"-1","-8","0","""""","9.9999","true","0"
"0","-8","0","""""","9.9999","false","0"
"1","-8","95","""""","9.9999","true","0"
"2","-8","95","""""","9.9999","false","0"
"3","-8","95","""""","9.9999","false","0"
"4","-8","95","""""","9.9999","false","0"
"5","-8","95","""""","9.9999","false","0"
"6","-8","95","""""","9.9999","false","0"
"7","-8","0","""""","9.9999","false","0"
"8","-8","95","""""","9.9999","true","0"
"9","-8","0","""""","9.9999","false","0"
"10","-8","0","""""","9.9999","false","0"
"-10","-9","0","""""","9.9999","false","0"
"-9","-9","15","""""","9.9999","false","0"
"-8","-9","0","""""","9.9999","true","0"
"-7","-9","0","""""","9.9999","true","0"
"-6","-9","0","""""","9.9999","true","0"
"-5","-9","0","""""","9.9999","true","0"
"-4","-9","0","""""","9.9999","true","0"
"-3","-9","0","""""","9.9999","true","0"
"-2","-9","0","""""","9.9999","true","0"
"-1","-9","0","""""","9.9999","true","0"
"0","-9","0","""""","9.9999","true","0"
"1","-9","0","""""","9.9999","true","0"
"2","-9","0","""""","9.9999","true","0"
"3","-9","0","""""","9.9999","true","0"
"4","-9","0","""""","9.9999","true","0"
"5","-9","0","""""","9.9999","true","0"
"6","-9","0","""""","9.9999","true","0"
"7","-9","0","""""","9.9999","true","0"
"8","-9","95","""""","9.9999","true","0"
"9","-9","0","""""","9.9999","false","0"
"10","-9","0","""""","9.9999","false","0"
"-10","-10","0","""""","9.9999","false","0"
"-9","-10","15","""""","9.9999","false","0"
"-8","-10","15","""""","9.9999","false","0"
"-7","-10","15","""""","9.9999","false","0"
"-6","-10","15","""""","9.9999","false","0"
"-5","-10","15","""""","9.9999","false","0"
"-4","-10","15","""""","9.9999","false","0"
"-3","-10","15","""""","9.9999","false","0"
"-2","-10","15","""""","9.9999","false","0"
"-1","-10","15","""""","9.9999","false","0"
"0","-10","95","""""","9.9999","false","0"
"1","-10","95","""""","9.9999","false","0"
"2","-10","95","""""","9.9999","false","0"
"3","-10","95","""""","9.9999","false","0"
"4","-10","95","""""","9.9999","false","0"
